Name;DataType;Length;Coding;Address
WPL_TEMP_COBRAKAI_TEMP_CAL[5].AMP;Real;4;IEEE754;%DB2006.DBD896
WPL_TEMP_COBRAKAI_TEMP_CAL[5].REAL;Real;4;IEEE754;%DB2006.DBD892
WPL_TEMP_COBRAKAI_TEMP_CAL[5].SET;Real;4;IEEE754;%DB2006.DBD888
WPL_TEMP_COBRAKAI_TEMP_CAL[4].AMP;Real;4;IEEE754;%DB2006.DBD884
WPL_TEMP_COBRAKAI_TEMP_CAL[4].REAL;Real;4;IEEE754;%DB2006.DBD880
WPL_TEMP_COBRAKAI_TEMP_CAL[4].SET;Real;4;IEEE754;%DB2006.DBD876
WPL_TEMP_COBRAKAI_TEMP_CAL[3].AMP;Real;4;IEEE754;%DB2006.DBD872
WPL_TEMP_COBRAKAI_TEMP_CAL[3].REAL;Real;4;IEEE754;%DB2006.DBD868
WPL_TEMP_COBRAKAI_TEMP_CAL[3].SET;Real;4;IEEE754;%DB2006.DBD864
WPL_TEMP_COBRAKAI_TEMP_CAL[2].AMP;Real;4;IEEE754;%DB2006.DBD860
WPL_TEMP_COBRAKAI_TEMP_CAL[2].REAL;Real;4;IEEE754;%DB2006.DBD856
WPL_TEMP_COBRAKAI_TEMP_CAL[2].SET;Real;4;IEEE754;%DB2006.DBD852
WPL_TEMP_COBRAKAI_TEMP_CAL[1].AMP;Real;4;IEEE754;%DB2006.DBD848
WPL_TEMP_COBRAKAI_TEMP_CAL[1].REAL;Real;4;IEEE754;%DB2006.DBD844
WPL_TEMP_COBRAKAI_TEMP_CAL[1].SET;Real;4;IEEE754;%DB2006.DBD840
WPL_TEMP_COBRAKAI_TEMP_TDB[11].AMP;Real;4;IEEE754;%DB2006.DBD836
WPL_TEMP_COBRAKAI_TEMP_TDB[11].REAL;Real;4;IEEE754;%DB2006.DBD832
WPL_TEMP_COBRAKAI_TEMP_TDB[11].SET;Real;4;IEEE754;%DB2006.DBD828
WPL_TEMP_COBRAKAI_TEMP_TDB[10].AMP;Real;4;IEEE754;%DB2006.DBD824
WPL_TEMP_COBRAKAI_TEMP_TDB[10].REAL;Real;4;IEEE754;%DB2006.DBD820
WPL_TEMP_COBRAKAI_TEMP_TDB[10].SET;Real;4;IEEE754;%DB2006.DBD816
WPL_TEMP_COBRAKAI_TEMP_TDB[9].AMP;Real;4;IEEE754;%DB2006.DBD812
WPL_TEMP_COBRAKAI_TEMP_TDB[9].REAL;Real;4;IEEE754;%DB2006.DBD808
WPL_TEMP_COBRAKAI_TEMP_TDB[9].SET;Real;4;IEEE754;%DB2006.DBD804
WPL_TEMP_COBRAKAI_TEMP_TDB[8].AMP;Real;4;IEEE754;%DB2006.DBD800
WPL_TEMP_COBRAKAI_TEMP_TDB[8].REAL;Real;4;IEEE754;%DB2006.DBD796
WPL_TEMP_COBRAKAI_TEMP_TDB[8].SET;Real;4;IEEE754;%DB2006.DBD792
WPL_TEMP_COBRAKAI_TEMP_TDB[7].AMP;Real;4;IEEE754;%DB2006.DBD788
WPL_TEMP_COBRAKAI_TEMP_TDB[7].REAL;Real;4;IEEE754;%DB2006.DBD784
WPL_TEMP_COBRAKAI_TEMP_TDB[7].SET;Real;4;IEEE754;%DB2006.DBD780
WPL_TEMP_COBRAKAI_TEMP_TDB[6].AMP;Real;4;IEEE754;%DB2006.DBD776
WPL_TEMP_COBRAKAI_TEMP_TDB[6].REAL;Real;4;IEEE754;%DB2006.DBD772
WPL_TEMP_COBRAKAI_TEMP_TDB[6].SET;Real;4;IEEE754;%DB2006.DBD768
WPL_TEMP_COBRAKAI_TEMP_TDB[5].AMP;Real;4;IEEE754;%DB2006.DBD764
WPL_TEMP_COBRAKAI_TEMP_TDB[5].REAL;Real;4;IEEE754;%DB2006.DBD760
WPL_TEMP_COBRAKAI_TEMP_TDB[5].SET;Real;4;IEEE754;%DB2006.DBD756
WPL_TEMP_COBRAKAI_TEMP_TDB[4].AMP;Real;4;IEEE754;%DB2006.DBD752
WPL_TEMP_COBRAKAI_TEMP_TDB[4].REAL;Real;4;IEEE754;%DB2006.DBD748
WPL_TEMP_COBRAKAI_TEMP_TDB[4].SET;Real;4;IEEE754;%DB2006.DBD744
WPL_TEMP_COBRAKAI_TEMP_TDB[3].AMP;Real;4;IEEE754;%DB2006.DBD740
WPL_TEMP_COBRAKAI_TEMP_TDB[3].REAL;Real;4;IEEE754;%DB2006.DBD736
WPL_TEMP_COBRAKAI_TEMP_TDB[3].SET;Real;4;IEEE754;%DB2006.DBD732
WPL_TEMP_COBRAKAI_TEMP_TDB[2].AMP;Real;4;IEEE754;%DB2006.DBD728
WPL_TEMP_COBRAKAI_TEMP_TDB[2].REAL;Real;4;IEEE754;%DB2006.DBD724
WPL_TEMP_COBRAKAI_TEMP_TDB[2].SET;Real;4;IEEE754;%DB2006.DBD720
WPL_TEMP_COBRAKAI_TEMP_TDB[1].AMP;Real;4;IEEE754;%DB2006.DBD716
WPL_TEMP_COBRAKAI_TEMP_TDB[1].REAL;Real;4;IEEE754;%DB2006.DBD712
WPL_TEMP_COBRAKAI_TEMP_TDB[1].SET;Real;4;IEEE754;%DB2006.DBD708
WPL_TEMP_COBRAKAI_TEMP_TDC[11].AMP;Real;4;IEEE754;%DB2006.DBD704
WPL_TEMP_COBRAKAI_TEMP_TDC[11].REAL;Real;4;IEEE754;%DB2006.DBD700
WPL_TEMP_COBRAKAI_TEMP_TDC[11].SET;Real;4;IEEE754;%DB2006.DBD696
WPL_TEMP_COBRAKAI_TEMP_TDC[10].AMP;Real;4;IEEE754;%DB2006.DBD692
WPL_TEMP_COBRAKAI_TEMP_TDC[10].REAL;Real;4;IEEE754;%DB2006.DBD688
WPL_TEMP_COBRAKAI_TEMP_TDC[10].SET;Real;4;IEEE754;%DB2006.DBD684
WPL_TEMP_COBRAKAI_TEMP_TDC[9].AMP;Real;4;IEEE754;%DB2006.DBD680
WPL_TEMP_COBRAKAI_TEMP_TDC[9].REAL;Real;4;IEEE754;%DB2006.DBD676
WPL_TEMP_COBRAKAI_TEMP_TDC[9].SET;Real;4;IEEE754;%DB2006.DBD672
WPL_TEMP_COBRAKAI_TEMP_TDC[8].AMP;Real;4;IEEE754;%DB2006.DBD668
WPL_TEMP_COBRAKAI_TEMP_TDC[8].REAL;Real;4;IEEE754;%DB2006.DBD664
WPL_TEMP_COBRAKAI_TEMP_TDC[8].SET;Real;4;IEEE754;%DB2006.DBD660
WPL_TEMP_COBRAKAI_TEMP_TDC[7].AMP;Real;4;IEEE754;%DB2006.DBD656
WPL_TEMP_COBRAKAI_TEMP_TDC[7].REAL;Real;4;IEEE754;%DB2006.DBD652
WPL_TEMP_COBRAKAI_TEMP_TDC[7].SET;Real;4;IEEE754;%DB2006.DBD648
WPL_TEMP_COBRAKAI_TEMP_TDC[6].AMP;Real;4;IEEE754;%DB2006.DBD644
WPL_TEMP_COBRAKAI_TEMP_TDC[6].REAL;Real;4;IEEE754;%DB2006.DBD640
WPL_TEMP_COBRAKAI_TEMP_TDC[6].SET;Real;4;IEEE754;%DB2006.DBD636
WPL_TEMP_COBRAKAI_TEMP_TDC[5].AMP;Real;4;IEEE754;%DB2006.DBD632
WPL_TEMP_COBRAKAI_TEMP_TDC[5].REAL;Real;4;IEEE754;%DB2006.DBD628
WPL_TEMP_COBRAKAI_TEMP_TDC[5].SET;Real;4;IEEE754;%DB2006.DBD624
WPL_TEMP_COBRAKAI_TEMP_TDC[4].AMP;Real;4;IEEE754;%DB2006.DBD620
WPL_TEMP_COBRAKAI_TEMP_TDC[4].REAL;Real;4;IEEE754;%DB2006.DBD616
WPL_TEMP_COBRAKAI_TEMP_TDC[4].SET;Real;4;IEEE754;%DB2006.DBD612
WPL_TEMP_COBRAKAI_TEMP_TDC[3].AMP;Real;4;IEEE754;%DB2006.DBD608
WPL_TEMP_COBRAKAI_TEMP_TDC[3].REAL;Real;4;IEEE754;%DB2006.DBD604
WPL_TEMP_COBRAKAI_TEMP_TDC[3].SET;Real;4;IEEE754;%DB2006.DBD600
WPL_TEMP_COBRAKAI_TEMP_TDC[2].AMP;Real;4;IEEE754;%DB2006.DBD596
WPL_TEMP_COBRAKAI_TEMP_TDC[2].REAL;Real;4;IEEE754;%DB2006.DBD592
WPL_TEMP_COBRAKAI_TEMP_TDC[2].SET;Real;4;IEEE754;%DB2006.DBD588
WPL_TEMP_COBRAKAI_TEMP_TDC[1].AMP;Real;4;IEEE754;%DB2006.DBD584
WPL_TEMP_COBRAKAI_TEMP_TDC[1].REAL;Real;4;IEEE754;%DB2006.DBD580
WPL_TEMP_COBRAKAI_TEMP_TDC[1].SET;Real;4;IEEE754;%DB2006.DBD576
WPL_TEMP_COBRAKAI_TEMP_TDT[11].AMP;Real;4;IEEE754;%DB2006.DBD572
WPL_TEMP_COBRAKAI_TEMP_TDT[11].REAL;Real;4;IEEE754;%DB2006.DBD568
WPL_TEMP_COBRAKAI_TEMP_TDT[11].SET;Real;4;IEEE754;%DB2006.DBD564
WPL_TEMP_COBRAKAI_TEMP_TDT[10].AMP;Real;4;IEEE754;%DB2006.DBD560
WPL_TEMP_COBRAKAI_TEMP_TDT[10].REAL;Real;4;IEEE754;%DB2006.DBD556
WPL_TEMP_COBRAKAI_TEMP_TDT[10].SET;Real;4;IEEE754;%DB2006.DBD552
WPL_TEMP_COBRAKAI_TEMP_TDT[9].AMP;Real;4;IEEE754;%DB2006.DBD548
WPL_TEMP_COBRAKAI_TEMP_TDT[9].REAL;Real;4;IEEE754;%DB2006.DBD544
WPL_TEMP_COBRAKAI_TEMP_TDT[9].SET;Real;4;IEEE754;%DB2006.DBD540
WPL_TEMP_COBRAKAI_TEMP_TDT[8].AMP;Real;4;IEEE754;%DB2006.DBD536
WPL_TEMP_COBRAKAI_TEMP_TDT[8].REAL;Real;4;IEEE754;%DB2006.DBD532
WPL_TEMP_COBRAKAI_TEMP_TDT[8].SET;Real;4;IEEE754;%DB2006.DBD528
WPL_TEMP_COBRAKAI_TEMP_TDT[7].AMP;Real;4;IEEE754;%DB2006.DBD524
WPL_TEMP_COBRAKAI_TEMP_TDT[7].REAL;Real;4;IEEE754;%DB2006.DBD520
WPL_TEMP_COBRAKAI_TEMP_TDT[7].SET;Real;4;IEEE754;%DB2006.DBD516
WPL_TEMP_COBRAKAI_TEMP_TDT[6].AMP;Real;4;IEEE754;%DB2006.DBD512
WPL_TEMP_COBRAKAI_TEMP_TDT[6].REAL;Real;4;IEEE754;%DB2006.DBD508
WPL_TEMP_COBRAKAI_TEMP_TDT[6].SET;Real;4;IEEE754;%DB2006.DBD504
WPL_TEMP_COBRAKAI_TEMP_TDT[5].AMP;Real;4;IEEE754;%DB2006.DBD500
WPL_TEMP_COBRAKAI_TEMP_TDT[5].REAL;Real;4;IEEE754;%DB2006.DBD496
WPL_TEMP_COBRAKAI_TEMP_TDT[5].SET;Real;4;IEEE754;%DB2006.DBD492
WPL_TEMP_COBRAKAI_TEMP_TDT[4].AMP;Real;4;IEEE754;%DB2006.DBD488
WPL_TEMP_COBRAKAI_TEMP_TDT[4].REAL;Real;4;IEEE754;%DB2006.DBD484
WPL_TEMP_COBRAKAI_TEMP_TDT[4].SET;Real;4;IEEE754;%DB2006.DBD480
WPL_TEMP_COBRAKAI_TEMP_TDT[3].AMP;Real;4;IEEE754;%DB2006.DBD476
WPL_TEMP_COBRAKAI_TEMP_TDT[3].REAL;Real;4;IEEE754;%DB2006.DBD472
WPL_TEMP_COBRAKAI_TEMP_TDT[3].SET;Real;4;IEEE754;%DB2006.DBD468
WPL_TEMP_COBRAKAI_TEMP_TDT[2].AMP;Real;4;IEEE754;%DB2006.DBD464
WPL_TEMP_COBRAKAI_TEMP_TDT[2].REAL;Real;4;IEEE754;%DB2006.DBD460
WPL_TEMP_COBRAKAI_TEMP_TDT[2].SET;Real;4;IEEE754;%DB2006.DBD456
WPL_TEMP_COBRAKAI_TEMP_TDT[1].AMP;Real;4;IEEE754;%DB2006.DBD452
WPL_TEMP_COBRAKAI_TEMP_TDT[1].REAL;Real;4;IEEE754;%DB2006.DBD448
WPL_TEMP_COBRAKAI_TEMP_TDT[1].SET;Real;4;IEEE754;%DB2006.DBD444
WPL_TEMP_COBRAKAI_TEMP_BOCEXB[1].AMP;Real;4;IEEE754;%DB2006.DBD440
WPL_TEMP_COBRAKAI_TEMP_BOCEXB[1].REAL;Real;4;IEEE754;%DB2006.DBD436
WPL_TEMP_COBRAKAI_TEMP_BOCEXB[1].SET;Real;4;IEEE754;%DB2006.DBD432
WPL_TEMP_COBRAKAI_TEMP_CNB[2].AMP;Real;4;IEEE754;%DB2006.DBD428
WPL_TEMP_COBRAKAI_TEMP_CNB[2].REAL;Real;4;IEEE754;%DB2006.DBD424
WPL_TEMP_COBRAKAI_TEMP_CNB[2].SET;Real;4;IEEE754;%DB2006.DBD420
WPL_TEMP_COBRAKAI_TEMP_CNB[1].AMP;Real;4;IEEE754;%DB2006.DBD416
WPL_TEMP_COBRAKAI_TEMP_CNB[1].REAL;Real;4;IEEE754;%DB2006.DBD412
WPL_TEMP_COBRAKAI_TEMP_CNB[1].SET;Real;4;IEEE754;%DB2006.DBD408
WPL_TEMP_COBRAKAI_TEMP_SMB[1].AMP;Real;4;IEEE754;%DB2006.DBD404
WPL_TEMP_COBRAKAI_TEMP_SMB[1].REAL;Real;4;IEEE754;%DB2006.DBD400
WPL_TEMP_COBRAKAI_TEMP_SMB[1].SET;Real;4;IEEE754;%DB2006.DBD396
WPL_TEMP_COBRAKAI_TEMP_GPB01[1].AMP;Real;4;IEEE754;%DB2006.DBD392
WPL_TEMP_COBRAKAI_TEMP_GPB01[1].REAL;Real;4;IEEE754;%DB2006.DBD388
WPL_TEMP_COBRAKAI_TEMP_GPB01[1].SET;Real;4;IEEE754;%DB2006.DBD384
WPL_TEMP_COBRAKAI_TEMP_SCB[4].AMP;Real;4;IEEE754;%DB2006.DBD380
WPL_TEMP_COBRAKAI_TEMP_SCB[4].REAL;Real;4;IEEE754;%DB2006.DBD376
WPL_TEMP_COBRAKAI_TEMP_SCB[4].SET;Real;4;IEEE754;%DB2006.DBD372
WPL_TEMP_COBRAKAI_TEMP_SCB[3].AMP;Real;4;IEEE754;%DB2006.DBD368
WPL_TEMP_COBRAKAI_TEMP_SCB[3].REAL;Real;4;IEEE754;%DB2006.DBD364
WPL_TEMP_COBRAKAI_TEMP_SCB[3].SET;Real;4;IEEE754;%DB2006.DBD360
WPL_TEMP_COBRAKAI_TEMP_SCB[2].AMP;Real;4;IEEE754;%DB2006.DBD356
WPL_TEMP_COBRAKAI_TEMP_SCB[2].REAL;Real;4;IEEE754;%DB2006.DBD352
WPL_TEMP_COBRAKAI_TEMP_SCB[2].SET;Real;4;IEEE754;%DB2006.DBD348
WPL_TEMP_COBRAKAI_TEMP_SCB[1].AMP;Real;4;IEEE754;%DB2006.DBD344
WPL_TEMP_COBRAKAI_TEMP_SCB[1].REAL;Real;4;IEEE754;%DB2006.DBD340
WPL_TEMP_COBRAKAI_TEMP_SCB[1].SET;Real;4;IEEE754;%DB2006.DBD336
WPL_TEMP_COBRAKAI_TEMP_EXB[7].AMP;Real;4;IEEE754;%DB2006.DBD332
WPL_TEMP_COBRAKAI_TEMP_EXB[7].REAL;Real;4;IEEE754;%DB2006.DBD328
WPL_TEMP_COBRAKAI_TEMP_EXB[7].SET;Real;4;IEEE754;%DB2006.DBD324
WPL_TEMP_COBRAKAI_TEMP_EXB[6].AMP;Real;4;IEEE754;%DB2006.DBD320
WPL_TEMP_COBRAKAI_TEMP_EXB[6].REAL;Real;4;IEEE754;%DB2006.DBD316
WPL_TEMP_COBRAKAI_TEMP_EXB[6].SET;Real;4;IEEE754;%DB2006.DBD312
WPL_TEMP_COBRAKAI_TEMP_EXB[5].AMP;Real;4;IEEE754;%DB2006.DBD308
WPL_TEMP_COBRAKAI_TEMP_EXB[5].REAL;Real;4;IEEE754;%DB2006.DBD304
WPL_TEMP_COBRAKAI_TEMP_EXB[5].SET;Real;4;IEEE754;%DB2006.DBD300
WPL_TEMP_COBRAKAI_TEMP_EXB[4].AMP;Real;4;IEEE754;%DB2006.DBD296
WPL_TEMP_COBRAKAI_TEMP_EXB[4].REAL;Real;4;IEEE754;%DB2006.DBD292
WPL_TEMP_COBRAKAI_TEMP_EXB[4].SET;Real;4;IEEE754;%DB2006.DBD288
WPL_TEMP_COBRAKAI_TEMP_EXB[3].AMP;Real;4;IEEE754;%DB2006.DBD284
WPL_TEMP_COBRAKAI_TEMP_EXB[3].REAL;Real;4;IEEE754;%DB2006.DBD280
WPL_TEMP_COBRAKAI_TEMP_EXB[3].SET;Real;4;IEEE754;%DB2006.DBD276
WPL_TEMP_COBRAKAI_TEMP_EXB[2].AMP;Real;4;IEEE754;%DB2006.DBD272
WPL_TEMP_COBRAKAI_TEMP_EXB[2].REAL;Real;4;IEEE754;%DB2006.DBD268
WPL_TEMP_COBRAKAI_TEMP_EXB[2].SET;Real;4;IEEE754;%DB2006.DBD264
WPL_TEMP_COBRAKAI_TEMP_EXB[1].AMP;Real;4;IEEE754;%DB2006.DBD260
WPL_TEMP_COBRAKAI_TEMP_EXB[1].REAL;Real;4;IEEE754;%DB2006.DBD256
WPL_TEMP_COBRAKAI_TEMP_EXB[1].SET;Real;4;IEEE754;%DB2006.DBD252
WPL_TEMP_COBRAKAI_TEMP_BOCEXA[1].AMP;Real;4;IEEE754;%DB2006.DBD248
WPL_TEMP_COBRAKAI_TEMP_BOCEXA[1].REAL;Real;4;IEEE754;%DB2006.DBD244
WPL_TEMP_COBRAKAI_TEMP_BOCEXA[1].SET;Real;4;IEEE754;%DB2006.DBD240
WPL_TEMP_COBRAKAI_TEMP_BOX01[1].AMP;Real;4;IEEE754;%DB2006.DBD236
WPL_TEMP_COBRAKAI_TEMP_BOX01[1].REAL;Real;4;IEEE754;%DB2006.DBD232
WPL_TEMP_COBRAKAI_TEMP_BOX01[1].SET;Real;4;IEEE754;%DB2006.DBD228
WPL_TEMP_COBRAKAI_TEMP_VMA[1].AMP;Real;4;IEEE754;%DB2006.DBD224
WPL_TEMP_COBRAKAI_TEMP_VMA[1].REAL;Real;4;IEEE754;%DB2006.DBD220
WPL_TEMP_COBRAKAI_TEMP_VMA[1].SET;Real;4;IEEE754;%DB2006.DBD216
WPL_TEMP_COBRAKAI_TEMP_CMA[2].AMP;Real;4;IEEE754;%DB2006.DBD212
WPL_TEMP_COBRAKAI_TEMP_CMA[2].REAL;Real;4;IEEE754;%DB2006.DBD208
WPL_TEMP_COBRAKAI_TEMP_CMA[2].SET;Real;4;IEEE754;%DB2006.DBD204
WPL_TEMP_COBRAKAI_TEMP_CMA[1].AMP;Real;4;IEEE754;%DB2006.DBD200
WPL_TEMP_COBRAKAI_TEMP_CMA[1].REAL;Real;4;IEEE754;%DB2006.DBD196
WPL_TEMP_COBRAKAI_TEMP_CMA[1].SET;Real;4;IEEE754;%DB2006.DBD192
WPL_TEMP_COBRAKAI_TEMP_GPA[1].AMP;Real;4;IEEE754;%DB2006.DBD188
WPL_TEMP_COBRAKAI_TEMP_GPA[1].REAL;Real;4;IEEE754;%DB2006.DBD184
WPL_TEMP_COBRAKAI_TEMP_GPA[1].SET;Real;4;IEEE754;%DB2006.DBD180
WPL_TEMP_COBRAKAI_TEMP_SCA[4].AMP;Real;4;IEEE754;%DB2006.DBD176
WPL_TEMP_COBRAKAI_TEMP_SCA[4].REAL;Real;4;IEEE754;%DB2006.DBD172
WPL_TEMP_COBRAKAI_TEMP_SCA[4].SET;Real;4;IEEE754;%DB2006.DBD168
WPL_TEMP_COBRAKAI_TEMP_SCA[3].AMP;Real;4;IEEE754;%DB2006.DBD164
WPL_TEMP_COBRAKAI_TEMP_SCA[3].REAL;Real;4;IEEE754;%DB2006.DBD160
WPL_TEMP_COBRAKAI_TEMP_SCA[3].SET;Real;4;IEEE754;%DB2006.DBD156
WPL_TEMP_COBRAKAI_TEMP_SCA[2].AMP;Real;4;IEEE754;%DB2006.DBD152
WPL_TEMP_COBRAKAI_TEMP_SCA[2].REAL;Real;4;IEEE754;%DB2006.DBD148
WPL_TEMP_COBRAKAI_TEMP_SCA[2].SET;Real;4;IEEE754;%DB2006.DBD144
WPL_TEMP_COBRAKAI_TEMP_SCA[1].AMP;Real;4;IEEE754;%DB2006.DBD140
WPL_TEMP_COBRAKAI_TEMP_SCA[1].REAL;Real;4;IEEE754;%DB2006.DBD136
WPL_TEMP_COBRAKAI_TEMP_SCA[1].SET;Real;4;IEEE754;%DB2006.DBD132
WPL_TEMP_COBRAKAI_TEMP_EXA[11].AMP;Real;4;IEEE754;%DB2006.DBD128
WPL_TEMP_COBRAKAI_TEMP_EXA[11].REAL;Real;4;IEEE754;%DB2006.DBD124
WPL_TEMP_COBRAKAI_TEMP_EXA[11].SET;Real;4;IEEE754;%DB2006.DBD120
WPL_TEMP_COBRAKAI_TEMP_EXA[10].AMP;Real;4;IEEE754;%DB2006.DBD116
WPL_TEMP_COBRAKAI_TEMP_EXA[10].REAL;Real;4;IEEE754;%DB2006.DBD112
WPL_TEMP_COBRAKAI_TEMP_EXA[10].SET;Real;4;IEEE754;%DB2006.DBD108
WPL_TEMP_COBRAKAI_TEMP_EXA[9].AMP;Real;4;IEEE754;%DB2006.DBD104
WPL_TEMP_COBRAKAI_TEMP_EXA[9].REAL;Real;4;IEEE754;%DB2006.DBD100
WPL_TEMP_COBRAKAI_TEMP_EXA[9].SET;Real;4;IEEE754;%DB2006.DBD96
WPL_TEMP_COBRAKAI_TEMP_EXA[8].AMP;Real;4;IEEE754;%DB2006.DBD92
WPL_TEMP_COBRAKAI_TEMP_EXA[8].REAL;Real;4;IEEE754;%DB2006.DBD88
WPL_TEMP_COBRAKAI_TEMP_EXA[8].SET;Real;4;IEEE754;%DB2006.DBD84
WPL_TEMP_COBRAKAI_TEMP_EXA[7].AMP;Real;4;IEEE754;%DB2006.DBD80
WPL_TEMP_COBRAKAI_TEMP_EXA[7].REAL;Real;4;IEEE754;%DB2006.DBD76
WPL_TEMP_COBRAKAI_TEMP_EXA[7].SET;Real;4;IEEE754;%DB2006.DBD72
WPL_TEMP_COBRAKAI_TEMP_EXA[6].AMP;Real;4;IEEE754;%DB2006.DBD68
WPL_TEMP_COBRAKAI_TEMP_EXA[6].REAL;Real;4;IEEE754;%DB2006.DBD64
WPL_TEMP_COBRAKAI_TEMP_EXA[6].SET;Real;4;IEEE754;%DB2006.DBD60
WPL_TEMP_COBRAKAI_TEMP_EXA[5].AMP;Real;4;IEEE754;%DB2006.DBD56
WPL_TEMP_COBRAKAI_TEMP_EXA[5].REAL;Real;4;IEEE754;%DB2006.DBD52
WPL_TEMP_COBRAKAI_TEMP_EXA[5].SET;Real;4;IEEE754;%DB2006.DBD48
WPL_TEMP_COBRAKAI_TEMP_EXA[4].AMP;Real;4;IEEE754;%DB2006.DBD44
WPL_TEMP_COBRAKAI_TEMP_EXA[4].REAL;Real;4;IEEE754;%DB2006.DBD40
WPL_TEMP_COBRAKAI_TEMP_EXA[4].SET;Real;4;IEEE754;%DB2006.DBD36
WPL_TEMP_COBRAKAI_TEMP_EXA[3].AMP;Real;4;IEEE754;%DB2006.DBD32
WPL_TEMP_COBRAKAI_TEMP_EXA[3].REAL;Real;4;IEEE754;%DB2006.DBD28
WPL_TEMP_COBRAKAI_TEMP_EXA[3].SET;Real;4;IEEE754;%DB2006.DBD24
WPL_TEMP_COBRAKAI_TEMP_EXA[2].AMP;Real;4;IEEE754;%DB2006.DBD20
WPL_TEMP_COBRAKAI_TEMP_EXA[2].REAL;Real;4;IEEE754;%DB2006.DBD16
WPL_TEMP_COBRAKAI_TEMP_EXA[2].SET;Real;4;IEEE754;%DB2006.DBD12
WPL_TEMP_COBRAKAI_TEMP_EXA[1].AMP;Real;4;IEEE754;%DB2006.DBD8
WPL_TEMP_COBRAKAI_TEMP_EXA[1].REAL;Real;4;IEEE754;%DB2006.DBD4
SET_AMP_TEMP_ApAlSetMaxCorMartinetto4;Real;4;IEEE754;%DB2005.DBD50
SET_AMP_TEMP_ApAlRealeCorMartinetto4;Real;4;IEEE754;%DB2005.DBD46
SET_AMP_TEMP_ApAlSetMaxCorMartinetto3;Real;4;IEEE754;%DB2005.DBD42
SET_AMP_TEMP_ApAlRealeCorMartinetto3;Real;4;IEEE754;%DB2005.DBD38
SET_AMP_TEMP_ApAlSetMaxCorMartinetto2;Real;4;IEEE754;%DB2005.DBD34
SET_AMP_TEMP_ApAlRealeCorMartinetto2;Real;4;IEEE754;%DB2005.DBD30
SET_AMP_TEMP_ApAlSetMaxCorMartinetto1;Real;4;IEEE754;%DB2005.DBD26
SET_AMP_TEMP_ApAlRealeCorMartinetto1;Real;4;IEEE754;%DB2005.DBD22
SET_AMP_TEMP_ApAlSetMaxCorTestaDx;Real;4;IEEE754;%DB2005.DBD18
SET_AMP_TEMP_ApAlRealeCorTestaDx;Real;4;IEEE754;%DB2005.DBD14
SET_AMP_TEMP_ApAlSetMaxCorTestaSx;Real;4;IEEE754;%DB2005.DBD10
SET_AMP_TEMP_ApAlRealeCorTestaSx;Real;4;IEEE754;%DB2005.DBD6
SET_AMP_TEMP_ApSetAllMinTemp;Real;4;IEEE754;%DB2005.DBD2
SET_AMP_TEMP_ApMinTempZoneTestaTdb;Bool;1;Binary;%DB2005.DBX0.4
SET_AMP_TEMP_ApMinTempZoneTestaTdc;Bool;1;Binary;%DB2005.DBX0.3
SET_AMP_TEMP_ApMinTempZoneTestaTd;Bool;1;Binary;%DB2005.DBX0.2
SET_AMP_TEMP_ApMinTempZoneExtB;Bool;1;Binary;%DB2005.DBX0.1
GSM_DATI_Calcoli_produzione.ApplicaRpm_pompa_a;Bool;1;Binary;%DB2004.DBX110.0
GSM_DATI_Calcoli_produzione.RpmPompa_a_richiesti;Real;4;IEEE754;%DB2004.DBD106
GSM_DATI_Calcoli_produzione.Richiesta_kgPompa_a;Real;4;IEEE754;%DB2004.DBD102
GSM_DATI_Calcoli_produzione.Start_Peso_Specifico_B_Operatore;Bool;1;Binary;%DB2004.DBX100.4
GSM_DATI_Calcoli_produzione.Start_Peso_Specifico_A_Operatore;Bool;1;Binary;%DB2004.DBX100.3
GSM_DATI_Calcoli_produzione.Start_Set_Mt_Min_Traino8_Desiderati;Bool;1;Binary;%DB2004.DBX100.2
GSM_DATI_Calcoli_produzione.Start_Set_Rpm_Pompa_Desiderati_B;Bool;1;Binary;%DB2004.DBX100.1
GSM_DATI_Calcoli_produzione.Start_Set_Rpm_Pompa_Desiderati_A;Bool;1;Binary;%DB2004.DBX100.0
GSM_DATI_Calcoli_produzione.Reale_Peso_Lastra_Tagliata;Real;4;IEEE754;%DB2004.DBD96
GSM_DATI_Calcoli_produzione.Reale_Mt_Min_Traino8_Desiderati;Real;4;IEEE754;%DB2004.DBD92
GSM_DATI_Calcoli_produzione.Reale_Rpm_Pompa_Desiderati_B;Real;4;IEEE754;%DB2004.DBD88
GSM_DATI_Calcoli_produzione.Reale_Rpm_Pompa_Desiderati_A;Real;4;IEEE754;%DB2004.DBD84
GSM_DATI_Calcoli_produzione.Reale_Densità_Verificata_B;Real;4;IEEE754;%DB2004.DBD80
GSM_DATI_Calcoli_produzione.Reale_Densità_Verificata_A;Real;4;IEEE754;%DB2004.DBD76
GSM_DATI_Calcoli_produzione.Set_GSM_Misurato;Real;4;IEEE754;%DB2004.DBD72
GSM_DATI_Calcoli_produzione.Set_GSM_Desiderato;Real;4;IEEE754;%DB2004.DBD68
GSM_DATI_Calcoli_produzione.Vis_GSM Generale_Per_Hmi;Real;4;IEEE754;%DB2004.DBD64
GSM_DATI_Calcoli_produzione.Reale_GSM Generale;Real;4;IEEE754;%DB2004.DBD60
